fragment_smiles,frequency,heavy_atoms,dummy_atoms,logp,mw,tpsa,hbd,hba,rotbonds,fsp3,n_atoms,o_atoms,s_atoms,halogen_count,aromatic_ring_count,aliphatic_ring_count,heterocycles_total,n_heterocycles_count,o_heterocycles_count,s_heterocycles_count,label_lipophilic,label_hydrophilic,label_amphiphilic,label_high_flexibility,label_high_mw,label_high_sp3,label_has_aromatic_ring,label_has_aliphatic_ring,label_high_hbd,label_high_hba,label_high_tpsa,label_low_tpsa,label_acidic,label_basic,label_zwitterionic,label_neutral,label_nucleophilic,label_electrophilic,label_strong_ewg,label_aromatic_ring,label_multi_aromatic,label_has_heterocycle,label_multi_heterocycle,label_n_heterocycle,label_o_heterocycle,label_s_heterocycle,label_has_halogen,label_high_halogen,label_nitrogen_rich,label_oxygen_rich,label_sulfur_rich,label_bioisostere,label_has_amide,label_has_ester
[10*]N1N=C(CN)CC1=O,12,8,1,-1.0023000000000002,112.112,58.69,1,3,1,0.5,3,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
[16*]c1cccc(C2=NCCCN2)c1,12,12,1,0.6011000000000002,159.21200000000002,24.39,1,2,1,0.3,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[14*]c1cc(Cl)cc(Cl)n1,12,8,1,1.563,146.98399999999998,12.89,0,1,0,0.0,1,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
[14*]c1ccc2[nH]ncc2n1,12,9,1,0.13249999999999995,118.119,41.57,1,2,0,0.0,3,0,0,0,2,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
[5*]N1CCCc2cccc(F)c21,12,11,1,2.0426,150.17599999999996,3.24,0,1,0,0.3333333333333333,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
[5*]N1C[C@H]2CC[C@@H](C1)C2N,12,9,1,0.11980000000000002,125.19500000000001,29.259999999999998,1,2,0,1.0,2,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[16*]c1ccc2nc(C)cc(Cl)c2c1,12,12,1,2.37122,176.626,12.89,0,1,0,0.1,1,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
[5*]N1CCC(C)=C(c2ccco2)C1,12,12,1,2.2231000000000005,162.21199999999996,16.380000000000003,0,2,1,0.4,1,1,0,0,1,1,2,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
[16*]c1ccc(C#CCCO)c(F)c1,12,12,1,0.7342,163.171,20.23,1,1,1,0.2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[16*]c1c(C)nc(N)nc1Cl,12,9,1,0.19522000000000006,142.56900000000002,51.8,1,3,0,0.2,3,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
[4*][C@@H](C#N)C(C)C,12,6,1,1.50378,82.126,23.79,0,1,1,0.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[14*]c1nc(C)nc2ccc(Cl)cc12,12,12,1,1.76622,177.61399999999998,25.78,0,2,0,0.1111111111111111,2,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
[16*]c1cc(Br)cc(C)c1N,12,9,1,1.5143199999999999,185.04399999999998,26.02,1,1,0,0.14285714285714285,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[15*][C@@H]1CCc2ccccc2[C@@H]1O,12,11,1,2.004,147.19699999999997,20.23,1,1,0,0.4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1cc(S(C)(=O)=O)cc(C)c1C,12,12,1,0.8815400000000002,183.25199999999998,34.14,0,2,1,0.3333333333333333,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*][C@@H]1CC[C@@]1(C)O,12,6,1,0.869,85.12599999999999,20.23,1,1,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[13*]C1C=CNN1,12,5,1,-0.5167000000000002,69.08699999999999,24.06,2,2,0,0.3333333333333333,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[5*]N1CCn2cnc([14*])c2C1,12,9,2,-0.6624000000000001,121.14299999999999,21.060000000000002,0,3,0,0.5,3,0,0,0,1,1,2,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
[10*]N1C(=O)N[C@@]([13*])(C)C1=O,12,8,2,-0.732,112.088,49.410000000000004,1,2,0,0.5,2,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
[16*]c1cc(C)c(C)cc1Br,12,9,1,2.24054,184.05599999999998,0.0,0,0,0,0.25,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[9*]n1c(C)cc2cc(Cl)ccc21,12,11,1,2.9155200000000008,164.615,4.93,0,1,0,0.1111111111111111,1,0,0,1,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
[10*]N1C(=O)N[C@]([13*])(C)C1=O,12,8,2,-0.732,112.088,49.410000000000004,1,2,0,0.5,2,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
[16*]c1ccc2cnsc2c1,12,9,1,1.4709,134.183,12.89,0,2,0,0.0,1,0,1,0,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
[14*]c1cc2c(o1)CCNC2,12,9,1,0.09990000000000004,122.14699999999999,25.17,1,2,0,0.42857142857142855,1,1,0,0,1,1,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
[5*]N1C[C@H](C2CC2)[C@@H]([15*])C1,12,8,2,1.1302999999999999,109.17200000000001,3.24,0,1,1,1.0,1,0,0,0,0,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[8*]C(C#N)C(O)C(C)C,12,8,1,0.86468,112.15199999999999,44.019999999999996,1,2,2,0.8333333333333334,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1cc2nc(C)n(C)c2cc1Cl,12,12,1,1.70972,179.63,17.82,0,2,0,0.2222222222222222,2,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
[15*]C1CNc2ccc(Cl)cc2C1,12,11,1,2.6458000000000004,166.63099999999997,12.03,1,1,0,0.3333333333333333,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
[8*]CC(=O)Br,12,4,1,0.8755,121.941,17.07,0,1,1,0.5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[9*]n1c(=O)[nH]c2ccc(F)c(F)c21,12,12,1,0.9201999999999999,169.10999999999999,37.79,1,2,0,0.0,2,1,0,2,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
[5*]N1CC(=O)Nc2c(Cl)cccc21,12,12,1,1.5627999999999997,181.602,32.34,1,2,0,0.125,2,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
[5*]N1CC(=O)Nc2ccc(Cl)cc21,12,12,1,1.5627999999999997,181.60199999999998,32.34,1,2,0,0.125,2,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
[8*]CC/N=C1/NC(C)CCS1,12,10,1,1.425,157.26199999999997,24.39,1,2,2,0.8571428571428571,2,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
[5*]N1C[C@@H]([15*])[C@@H](N)C1,12,6,2,-0.5686,84.12200000000001,29.259999999999998,1,2,0,1.0,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[14*]c1cc2n(n1)CCCC(=O)N2C,12,12,1,-0.18569999999999998,164.188,38.13,0,3,0,0.5,3,1,0,0,1,1,2,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
[16*]c1ccc2cc([16*])c(=O)oc2c1,12,11,2,0.1422,144.129,30.21,0,2,0,0.0,0,2,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
[16*]c1ccnc2c1CCN2,12,9,1,0.2241999999999999,119.14699999999999,24.92,1,2,0,0.2857142857142857,2,0,0,0,1,1,2,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
[7*]CC(C)(C)N,12,5,1,0.6913000000000001,72.131,26.02,1,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[8*][C@H](N)C(C)(C)O,12,6,1,-0.4086,88.12999999999998,46.25,2,2,1,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1ccc(O)c(Cl)c1Cl,12,9,1,1.8736000000000002,161.995,20.23,1,1,0,0.0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
[15*]C1CCOCC1F,12,7,1,1.0826,103.116,9.23,0,1,0,1.0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
[1*]C(=O)C(C)C(C)=O,12,7,1,0.2874000000000001,99.109,34.14,0,2,2,0.6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[7*]C([8*])/C=C\N,12,4,2,0.3034000000000001,55.07999999999999,26.02,1,1,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[14*]c1cc(=O)c2ccc(C)nc2[nH]1,12,12,1,0.40611999999999987,159.16799999999998,45.75,1,2,0,0.1111111111111111,2,1,0,0,2,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
[16*]c1cc2ccccc2c([16*])c1[16*],12,10,3,0.3635999999999999,125.14999999999998,0.0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
[4*]C1(C#N)CCOCC1,12,8,1,1.02838,110.136,33.019999999999996,0,2,0,0.8333333333333334,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
[7*]C1CC[C@@H](C)C1,12,6,1,2.1441999999999997,83.15400000000001,0.0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[7*]CC([7*])Br,12,3,2,1.2243,106.94999999999999,0.0,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[16*]c1c(F)cc2ncccc2c1F,12,12,1,1.6876,164.13399999999996,12.89,0,1,0,0.0,1,0,0,2,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
[1*]C(=O)C(=C)C[8*],12,5,2,0.5861,68.075,17.07,0,1,2,0.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[5*]N1CC[C@@H](N)[C@H]([15*])C1,12,7,2,-0.1785000000000001,98.149,29.259999999999998,1,2,0,1.0,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[8*]CC/N=C1/NC(C)(C)CS1,12,10,1,1.425,157.26199999999997,24.39,1,2,2,0.8571428571428571,2,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
[15*][C@H]1C(F)[C@@H]1[15*],12,4,2,1.0137,58.055,0.0,0,0,0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[14*]c1cc2n(n1)CC([15*])CN2,12,9,2,-0.17900000000000021,121.14299999999999,29.85,1,3,0,0.5,3,0,0,0,1,1,2,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
[14*]c1cc2n(n1)CCC(C)N2,12,10,1,0.26179999999999987,136.178,29.85,1,3,0,0.5714285714285714,3,0,0,0,1,1,2,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
[15*]C1CNCC(F)(F)C1,12,8,1,0.9528000000000001,120.12200000000001,12.03,1,1,0,1.0,1,0,0,2,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
[13*]C1CC(=O)NC([13*])N1,12,7,2,-1.1958000000000002,98.10499999999999,41.13,2,2,0,0.75,2,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
[16*]c1c(C)cncc1F,12,8,1,0.70372,110.11099999999999,12.89,0,1,0,0.16666666666666666,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
[16*]c1ccc(C2=CC(=O)NC2=O)cc1,12,13,1,-0.09900000000000025,172.16299999999998,46.17,1,2,1,0.0,1,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
[8*]C(C)(O)[Si](C)(C)C,12,7,1,1.1216,117.244,20.23,1,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[14*]c1nc(C)c2cccc(Cl)c2n1,12,12,1,1.7662199999999997,177.61399999999995,25.78,0,2,0,0.1111111111111111,2,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
